day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-09-25,M6,CROMPTON,BUY,BUY-EX6,105,09:30,570,221.49,,BREAKOUT,1,0,,0.438,0.769,CDUR,1,0,1,0,1,10.0,,-440.0,,-1.0,,100% SL 09:40
2026-09-25,M6,DIXON,BUY,BUY-EX,101,09:30,570,13452.0,,BREAKOUT,1,0,,0.438,1.15,CDUR,1,0,1,0,1,10.0,,-111.0,,-0.16,,OPEN
2026-09-25,M6,GLENMARK,SELL,SELL-EX8,208,09:45,585,2394.7,,BREAKOUT,1,0,,0.438,-1.469,PHA,0,0,0,0,0,10.0,,254.0,,0.33,,OPEN
2026-09-25,M6,HAVELLS,BUY,BUY-EX7,106,10:25,625,1094.0,,PULLBACK,1,0,,0.438,0.367,CDUR,1,0,1,0,1,10.0,,-157.0,,-1.0,,100% SL 12:40
2026-09-25,M6,SUPREMEIND,BUY,BUY-EX6,105,09:35,575,3468.7,,BREAKOUT,1,0,,0.438,1.01,BUILDMAT,1,0,1,0,1,10.0,,1138.0,,1.88,,OPEN
2026-09-25,M6,DLF,BUY,BUY-EX6,105,11:15,675,680.35,,BREAKOUT,1,0,,0.438,1.484,REALTY,1,0,1,0,1,10.0,,-342.0,,-1.0,,100% SL 13:05
2026-09-25,M6,ETERNAL,SELL,SELL-EX1,201,10:35,635,334.4,,BREAKOUT,1,0,,0.438,-0.328,NEWAGE,0,0,0,0,0,10.0,,132.0,,0.33,,100% trail 14:00
2026-09-25,M6,GODREJPROP,BUY,BUY-EX5,104,11:15,675,1693.8,,BREAKOUT,1,0,,0.438,1.352,REALTY,1,0,1,0,1,10.0,,17.0,,0.04,,OPEN
2026-09-25,M6,OBEROIRLTY,BUY,BUY-EX,101,11:15,675,1877.2,,BREAKOUT,1,0,,0.438,2.161,REALTY,1,0,1,0,1,10.0,,-639.0,,-1.0,,100% SL 12:50
2026-09-25,M6,ANGELONE,SELL,ENTRY SELL,290,09:20,560,288.95,,,0,0,scanner-table preview (90/290) — no chart label,0.438,-0.602,CAPMKTS,0,0,0,1,0,10.0,,,,,,
2026-09-25,M6,ASIANPAINT,BUY,ENTRY BUY,90,09:25,565,2411.6,,,0,0,scanner-table preview (90/290) — no chart label,0.438,0.79,CHEMICALS,0,0,0,0,0,10.0,,,,,,
2026-09-25,M6,AUROPHARMA,BUY,ENTRY BUY,90,09:25,565,1725.8,,,0,0,scanner-table preview (90/290) — no chart label,0.438,0.571,PHA,0,0,0,0,0,10.0,,,,,,
2026-09-25,M6,AXISBANK,BUY,ENTRY BUY,90,09:20,560,1197.0,,,0,0,scanner-table preview (90/290) — no chart label,0.438,0.885,BANK,0,0,0,0,0,10.0,,,,,,
2026-09-25,M6,BAJAJ-AUTO,BUY,ENTRY BUY,90,09:20,560,11298.0,,,0,0,scanner-table preview (90/290) — no chart label,0.438,0.803,AUTO,0,0,0,0,1,10.0,,,,,,
