day,model,sym,side,sig,code,time,min,entry,rank,cls,taken,ghost,skip_why,breadth,daypct,sec,sec_bullq,sec_bearq,sec_pb,sec_pw,held,tilt,regime,cf_net_s,cf_net_p,cf_r_s,cf_r_p,cf_exit_s
2026-08-21,M10,BIOCON,BUY,BUY-EX6,105,09:45,585,414.3,,BREAKOUT,1,0,,0.619,0.29,PHA,,,,,,,,-102.0,,-0.34,,OPEN
2026-08-21,M10,OBEROIRLTY,SELL,SELL-EX19,219,09:30,570,1886.9,,BREAKOUT,1,0,,0.619,0.095,REALTY,,,,,,,,-16.0,,-0.02,,OPEN
2026-08-21,M10,OFSS,SELL,SELL-EX19,219,09:30,570,11735.0,,BREAKOUT,1,0,,0.619,0.137,IT,,,,,,,,160.0,,0.29,,OPEN
2026-08-21,M10,PRESTIGE,BUY,BUY-EX7,106,09:40,580,1608.0,,BREAKOUT,1,0,,0.619,2.571,REALTY,,,,,,,,542.0,,1.07,,OPEN
2026-08-21,M10,WIPRO,BUY,BUY-EX6,105,09:50,590,181.55,,BREAKOUT,1,0,,0.619,1.3,IT,,,,,,,,-409.0,,-1.0,,100% SL 15:10
2026-08-21,M10,AMBER,BUY,BUY-EX6,105,10:25,625,7375.0,,BREAKOUT,1,0,,0.619,0.292,CDUR,,,,,,,,-132.0,,-0.21,,OPEN
2026-08-21,M10,GAIL,BUY,BUY-EX12,111,10:10,610,173.1,,BREAKOUT,1,0,,0.619,0.464,OIL,,,,,,,,-229.0,,-1.0,,100% SL 12:25
2026-08-21,M10,ICICIBANK,BUY,BUY-EX12,111,11:00,660,1417.9,,BREAKOUT,1,0,,0.619,0.361,BANK,,,,,,,,3.0,,0.03,,OPEN
2026-08-21,M10,ABCAPITAL,BUY,BUY-EX,101,09:40,580,411.2,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,4.022,FIN,,,,,,,,,,,,
2026-08-21,M10,ADANIENT,SELL,SELL-EX1,201,09:30,570,2989.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.836,INFRA,,,,,,,,,,,,
2026-08-21,M10,ADANIGREEN,SELL,ENTRY SELL,290,09:25,565,1314.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-0.379,GREEN,,,,,,,,,,,,
2026-08-21,M10,ADANIPOWER,SELL,SELL-EX1,201,09:45,585,203.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.558,ENE,,,,,,,,,,,,
2026-08-21,M10,ALKEM,SELL,ENTRY SELL,290,09:20,560,5376.5,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-1.52,PHA,,,,,,,,,,,,
2026-08-21,M10,ALKEM,SELL,SELL-EX5,205,09:35,575,5357.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-1.877,PHA,,,,,,,,,,,,
2026-08-21,M10,AMBUJACEM,SELL,SELL-EX1,201,09:30,570,410.3,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.774,CEMENT,,,,,,,,,,,,
2026-08-21,M10,ANGELONE,BUY,BUY-EX,101,09:40,580,292.15,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,2.24,CAPMKTS,,,,,,,,,,,,
2026-08-21,M10,APOLLOHOSP,SELL,ENTRY SELL,290,09:20,560,8670.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-2.106,HOSPITALS,,,,,,,,,,,,
2026-08-21,M10,APOLLOHOSP,SELL,SELL-EX3,203,09:30,570,8655.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-2.275,HOSPITALS,,,,,,,,,,,,
2026-08-21,M10,ASIANPAINT,SELL,ENTRY SELL,290,09:20,560,2619.9,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-1.526,CHEMICALS,,,,,,,,,,,,
2026-08-21,M10,AUBANK,BUY,BUY-EX,101,09:40,580,1090.0,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,1.907,BANK,,,,,,,,,,,,
2026-08-21,M10,AXISBANK,BUY,ENTRY BUY,90,09:25,565,1252.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,1.516,BANK,,,,,,,,,,,,
2026-08-21,M10,AXISBANK,BUY,BUY-EX,101,09:35,575,1254.0,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,1.678,BANK,,,,,,,,,,,,
2026-08-21,M10,BAJAJ-AUTO,SELL,SELL-EX5,205,09:40,580,11704.0,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.315,AUTO,,,,,,,,,,,,
2026-08-21,M10,BAJAJFINSV,BUY,BUY-EX,101,09:40,580,2021.4,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,0.999,FIN,,,,,,,,,,,,
2026-08-21,M10,BANDHANBNK,BUY,ENTRY BUY,90,09:20,560,175.66,,,0,0,scanner-table preview (90/290) — no chart label,0.619,1.82,BANK,,,,,,,,,,,,
2026-08-21,M10,BANDHANBNK,BUY,BUY-EX,101,09:35,575,176.15,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,2.104,BANK,,,,,,,,,,,,
2026-08-21,M10,BIOCON,SELL,ENTRY SELL,290,09:25,565,412.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-0.266,PHA,,,,,,,,,,,,
2026-08-21,M10,BRITANNIA,SELL,ENTRY SELL,290,09:20,560,5397.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-2.228,FMCG,,,,,,,,,,,,
2026-08-21,M10,BSE,SELL,SELL-EX19,219,09:30,570,3236.6,,,0,0,"below prev close ₹3,257.80 — not green (v2.1: red BUY −0.31R · chop-tape red SEL",0.619,-0.651,CAPMKTS,,,,,,,,,,,,
2026-08-21,M10,BSE,SELL,ENTRY SELL,290,09:35,575,3244.0,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-0.424,CAPMKTS,,,,,,,,,,,,
2026-08-21,M10,CHOLAFIN,SELL,ENTRY SELL,290,09:20,560,1860.7,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-0.62,FIN,,,,,,,,,,,,
2026-08-21,M10,CIPLA,SELL,SELL-EX5,205,09:30,570,1430.8,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.223,PHA,,,,,,,,,,,,
2026-08-21,M10,CONCOR,SELL,ENTRY SELL,290,09:20,560,516.95,,,0,0,scanner-table preview (90/290) — no chart label,0.619,-0.491,LOGISTICS,,,,,,,,,,,,
2026-08-21,M10,CONCOR,SELL,SELL-EX5,205,09:30,570,515.25,,,0,0,not a whitelisted SELL setup — Coach-v2 (w1: EX1/EX2/EX3/EX15/NORMAL −R),0.619,-0.818,LOGISTICS,,,,,,,,,,,,
2026-08-21,M10,CROMPTON,BUY,BUY-EX,101,09:40,580,255.75,,,0,0,not a whitelisted BUY setup — Coach-v2 (w1: plain BUY-EX/EX9/EX4 churn −R),0.619,4.687,CDUR,,,,,,,,,,,,
